,loss,accuracy
0,3.2197635173797607,0.04399999976158142
1,3.2126123905181885,0.04466666653752327
2,3.2050116062164307,0.0564444437623024
3,3.191970109939575,0.06311111152172089
4,3.188990354537964,0.06599999964237213
5,3.181623935699463,0.06288889050483704
6,3.173595905303955,0.06599999964237213
7,3.1689670085906982,0.06733333319425583
8,3.158818244934082,0.06755555421113968
9,3.1587870121002197,0.07133333384990692
10,3.151644468307495,0.07266666740179062
11,3.1454436779022217,0.07199999690055847
12,3.1396303176879883,0.07288888841867447
13,3.1283466815948486,0.07511111348867416
14,3.1156628131866455,0.07666666805744171
15,3.101646900177002,0.08399999886751175
16,3.0916388034820557,0.0815555527806282
17,3.065157890319824,0.10222221910953522
18,3.029927968978882,0.1080000028014183
19,2.996060848236084,0.11599999666213989
20,2.936333656311035,0.12822222709655762
21,2.8751537799835205,0.1428888887166977
22,2.8465464115142822,0.15844444930553436
23,2.7727229595184326,0.17311111092567444
24,2.7299916744232178,0.18933333456516266
25,2.686225414276123,0.1966666728258133
26,2.6200339794158936,0.2217777818441391
27,2.5790092945098877,0.21977777779102325
28,2.5462331771850586,0.23111110925674438
29,2.5070972442626953,0.24622222781181335
30,2.447384834289551,0.2602222263813019
31,2.4276649951934814,0.26088887453079224
32,2.3561620712280273,0.2773333191871643
33,2.3261733055114746,0.2888889014720917
34,2.2753188610076904,0.2935555577278137
35,2.2476565837860107,0.3108888864517212
36,2.2293918132781982,0.3157777786254883
37,2.196678400039673,0.3182222247123718
38,2.166937828063965,0.31888890266418457
39,2.139850616455078,0.3297777771949768
40,2.1027190685272217,0.3453333377838135
41,2.085764169692993,0.3479999899864197
42,2.0337750911712646,0.35733333230018616
43,1.997802495956421,0.37511110305786133
44,1.97492516040802,0.3804444372653961
45,1.949709415435791,0.38377776741981506
46,1.9229609966278076,0.38644444942474365
47,1.9050683975219727,0.3977777659893036
48,1.8779079914093018,0.3982222080230713
49,1.8436769247055054,0.4144444465637207
