,loss,accuracy
0,3.220191478729248,0.03799999877810478
1,3.219264030456543,0.03933333232998848
2,3.219064235687256,0.035555556416511536
3,3.218147039413452,0.03955555707216263
4,3.2144906520843506,0.053555555641651154
5,3.2089343070983887,0.05022222176194191
6,3.167501926422119,0.06133333221077919
7,3.0972683429718018,0.07911111414432526
8,3.045494794845581,0.0833333358168602
9,3.004755973815918,0.08444444090127945
10,2.980161428451538,0.09666666388511658
11,2.9562604427337646,0.10288888961076736
12,2.9204015731811523,0.1111111119389534
13,2.8992152214050293,0.11977777630090714
14,2.874558925628662,0.11977777630090714
15,2.863731861114502,0.12955555319786072
16,2.83076810836792,0.1326666623353958
17,2.81032133102417,0.13955555856227875
18,2.7921645641326904,0.13555555045604706
19,2.8049917221069336,0.1459999978542328
20,2.786015510559082,0.14533333480358124
21,2.764025926589966,0.15199999511241913
22,2.753984212875366,0.14844444394111633
23,2.7364189624786377,0.15622222423553467
24,2.741847038269043,0.1586666703224182
25,2.7162935733795166,0.16955555975437164
26,2.713846445083618,0.15355555713176727
27,2.710224151611328,0.162222221493721
28,2.6968729496002197,0.16155555844306946
29,2.6897318363189697,0.17711110413074493
30,2.688474178314209,0.1715555489063263
31,2.680366039276123,0.17622222006320953
32,2.66453218460083,0.17711110413074493
33,2.666848659515381,0.17466667294502258
34,2.64390230178833,0.17888888716697693
35,2.658633232116699,0.18466666340827942
36,2.6363413333892822,0.18066667020320892
37,2.678037643432617,0.1653333306312561
38,2.6441216468811035,0.1742222160100937
39,2.6338396072387695,0.19200000166893005
40,2.62929630279541,0.18622222542762756
41,2.620582103729248,0.1891111135482788
42,2.625814199447632,0.17911110818386078
43,2.6229286193847656,0.18755555152893066
44,2.5996670722961426,0.18844445049762726
45,2.5964648723602295,0.18533332645893097
46,2.6037228107452393,0.1904444396495819
47,2.589714527130127,0.197111114859581
48,2.59047794342041,0.1948888897895813
49,2.579530715942383,0.19111111760139465
