,loss,accuracy
0,3.221632957458496,0.03955555707216263
1,3.2211785316467285,0.03977777808904648
2,3.2210423946380615,0.03977777808904648
3,3.220567226409912,0.036666665226221085
4,3.2196571826934814,0.03866666555404663
5,3.2195823192596436,0.03822222352027893
6,3.2194104194641113,0.03511111065745354
7,3.219992160797119,0.03933333232998848
8,3.219712018966675,0.03933333232998848
9,3.2190592288970947,0.03711111098527908
10,3.218001365661621,0.03888889029622078
11,3.218123197555542,0.03866666555404663
12,3.2163987159729004,0.03688888996839523
13,3.216182231903076,0.036222223192453384
14,3.217031955718994,0.03711111098527908
15,3.2164220809936523,0.03955555707216263
16,3.2153642177581787,0.04044444486498833
17,3.2165396213531494,0.04266666620969772
18,3.2155990600585938,0.03333333507180214
19,3.2158710956573486,0.041111111640930176
20,3.2178659439086914,0.035999998450279236
21,3.216222047805786,0.03955555707216263
22,3.216756582260132,0.04066666588187218
23,3.215517044067383,0.041555557399988174
24,3.215139627456665,0.03844444453716278
25,3.214167594909668,0.036666665226221085
26,3.213691234588623,0.03488888964056969
27,3.214776039123535,0.04066666588187218
28,3.2146787643432617,0.036444444209337234
29,3.2141807079315186,0.035999998450279236
30,3.2146971225738525,0.03466666489839554
31,3.2128138542175293,0.03511111065745354
32,3.2132151126861572,0.04044444486498833
33,3.213176727294922,0.03866666555404663
34,3.2119686603546143,0.03777777776122093
35,3.2143449783325195,0.03688888996839523
36,3.2138819694519043,0.03755555674433708
37,3.2134792804718018,0.03822222352027893
38,3.2119312286376953,0.04533333331346512
39,3.2126305103302,0.03466666489839554
40,3.2121665477752686,0.041999999433755875
41,3.2128968238830566,0.03822222352027893
42,3.2112619876861572,0.03777777776122093
43,3.254926919937134,0.041999999433755875
44,3.2312333583831787,0.03822222352027893
45,3.2184698581695557,0.03999999910593033
46,3.2107620239257812,0.04066666588187218
47,3.2094316482543945,0.03822222352027893
48,3.208855390548706,0.041111111640930176
49,3.209967613220215,0.03511111065745354
