,loss,accuracy
0,3.220945119857788,0.03999999910593033
1,3.214611530303955,0.04266666620969772
2,3.210498809814453,0.05155555531382561
3,3.1975786685943604,0.05066666752099991
4,3.188248634338379,0.06377777457237244
5,3.1836564540863037,0.06377777457237244
6,3.1748902797698975,0.06488888710737228
7,3.1696572303771973,0.06933332979679108
8,3.1618194580078125,0.06555555760860443
9,3.145660161972046,0.06777777522802353
10,3.1382687091827393,0.07222222536802292
11,3.1238627433776855,0.0802222192287445
12,3.1126315593719482,0.07911111414432526
13,3.0802342891693115,0.09000000357627869
14,3.066530704498291,0.09644444286823273
15,3.059333086013794,0.10177777707576752
16,3.0192043781280518,0.10599999874830246
17,2.99631667137146,0.11444444209337234
18,2.9601025581359863,0.12399999797344208
19,2.928617238998413,0.13155555725097656
20,2.9091107845306396,0.1402222216129303
21,2.8664886951446533,0.14933332800865173
22,2.8251473903656006,0.15800000727176666
23,2.7721235752105713,0.16599999368190765
24,2.7498574256896973,0.18288889527320862
25,2.712409257888794,0.18622222542762756
26,2.646848440170288,0.20422221720218658
27,2.6189181804656982,0.21111111342906952
28,2.579432487487793,0.20800000429153442
29,2.5332348346710205,0.23199999332427979
30,2.5076310634613037,0.23466666042804718
31,2.4755170345306396,0.2473333328962326
32,2.44832181930542,0.25155556201934814
33,2.3958582878112793,0.27044445276260376
34,2.3545289039611816,0.2751111090183258
35,2.30671763420105,0.28822222352027893
36,2.2861225605010986,0.30044445395469666
37,2.253016710281372,0.30000001192092896
38,2.24084734916687,0.30222222208976746
39,2.227442502975464,0.30622223019599915
40,2.172110080718994,0.3240000009536743
41,2.1296422481536865,0.33577778935432434
42,2.1272318363189697,0.32688888907432556
43,2.0901472568511963,0.3382222354412079
44,2.0786170959472656,0.3462222218513489
45,2.043053150177002,0.3535555601119995
46,2.034147024154663,0.36000001430511475
47,1.995622158050537,0.367333322763443
48,1.9696263074874878,0.3655555546283722
49,1.9491688013076782,0.37599998712539673
