,loss,accuracy
0,3.220198154449463,0.03888889029622078
1,3.2189784049987793,0.041333332657814026
2,3.2192118167877197,0.03444444388151169
3,3.2177295684814453,0.04422222077846527
4,3.2158918380737305,0.04066666588187218
5,3.2057411670684814,0.053777776658535004
6,3.1641111373901367,0.05999999865889549
7,3.104828119277954,0.07577777653932571
8,3.0362131595611572,0.0851111114025116
9,2.9971635341644287,0.09555555880069733
10,2.9748196601867676,0.09844444692134857
11,2.9824323654174805,0.10088888555765152
12,2.933055877685547,0.11511111259460449
13,2.9358749389648438,0.11844444274902344
14,2.8929333686828613,0.11955555528402328
15,2.8651866912841797,0.13288888335227966
16,2.852660894393921,0.1313333362340927
17,2.832521915435791,0.1375555545091629
18,2.8108913898468018,0.14533333480358124
19,2.799058675765991,0.1428888887166977
20,2.7856156826019287,0.15022222697734833
21,2.780566930770874,0.15622222423553467
22,2.7660388946533203,0.14866666495800018
23,2.757514715194702,0.16022221744060516
24,2.7356374263763428,0.15511110424995422
25,2.7383317947387695,0.1715555489063263
26,2.720349073410034,0.17311111092567444
27,2.7228903770446777,0.1688888818025589
28,2.7194931507110596,0.1693333387374878
29,2.6948845386505127,0.17133332788944244
30,2.6901307106018066,0.17822222411632538
31,2.692718744277954,0.16644445061683655
32,2.683077812194824,0.18244443833827972
33,2.673821449279785,0.17800000309944153
34,2.665961742401123,0.17511111497879028
35,2.6553828716278076,0.18333333730697632
36,2.6588826179504395,0.1868888884782791
37,2.6651017665863037,0.18333333730697632
38,2.6390328407287598,0.19955556094646454
39,2.666489839553833,0.1917777806520462
40,2.623631477355957,0.1962222158908844
41,2.608977794647217,0.19200000166893005
42,2.6264400482177734,0.20511111617088318
43,2.6155059337615967,0.19866666197776794
44,2.6068036556243896,0.20311111211776733
45,2.60062313079834,0.2002222239971161
46,2.5829412937164307,0.20177777111530304
47,2.591510772705078,0.20244444906711578
48,2.5898277759552,0.20000000298023224
49,2.5817625522613525,0.20577777922153473
