,loss,accuracy
0,3.2221245765686035,0.03511111065745354
1,3.2220263481140137,0.04555555433034897
2,3.221120595932007,0.03977777808904648
3,3.220912218093872,0.036666665226221085
4,3.220654010772705,0.041111111640930176
5,3.236283540725708,0.03177777677774429
6,3.2347049713134766,0.04355555400252342
7,3.221843957901001,0.03888889029622078
8,3.220046043395996,0.03733333200216293
9,3.218932628631592,0.035777777433395386
10,3.2177395820617676,0.04466666653752327
11,3.2170512676239014,0.03711111098527908
12,3.217426300048828,0.04044444486498833
13,3.218290090560913,0.03911111131310463
14,3.2171666622161865,0.036444444209337234
15,3.217150926589966,0.042888887226581573
16,3.21692156791687,0.03688888996839523
17,3.2174265384674072,0.03511111065745354
18,3.2165961265563965,0.03977777808904648
19,3.216259717941284,0.03688888996839523
20,3.216298818588257,0.036666665226221085
21,3.2194392681121826,0.041111111640930176
22,3.216156482696533,0.03688888996839523
23,3.216111898422241,0.04333333298563957
24,3.2168617248535156,0.03888889029622078
25,3.2158939838409424,0.03866666555404663
26,3.2167892456054688,0.036444444209337234
27,3.2157175540924072,0.041999999433755875
28,3.2148540019989014,0.03733333200216293
29,3.2139363288879395,0.040888890624046326
30,3.213803291320801,0.036666665226221085
31,3.2150981426239014,0.03955555707216263
32,3.2139151096343994,0.03933333232998848
33,3.2210283279418945,0.03444444388151169
34,3.217766284942627,0.03888889029622078
35,3.219088315963745,0.03533333167433739
36,3.2191076278686523,0.03866666555404663
37,3.218425989151001,0.03533333167433739
38,3.218078374862671,0.042222220450639725
39,3.2170984745025635,0.03911111131310463
40,3.217040538787842,0.035555556416511536
41,3.216252565383911,0.04066666588187218
42,3.218392848968506,0.036222223192453384
43,3.2151718139648438,0.03688888996839523
44,3.2179577350616455,0.03488888964056969
45,3.2156052589416504,0.035999998450279236
46,3.213690757751465,0.036444444209337234
47,3.2144248485565186,0.03999999910593033
48,3.214209794998169,0.036666665226221085
49,3.213693380355835,0.03444444388151169
