,loss,accuracy
0,3.2213919162750244,0.03333333507180214
1,3.221238374710083,0.03911111131310463
2,3.221353530883789,0.041777778416872025
3,3.220733165740967,0.035555556416511536
4,3.220015048980713,0.03422222286462784
5,3.219735622406006,0.042222220450639725
6,3.2187798023223877,0.03866666555404663
7,3.2199079990386963,0.04022222384810448
8,3.2177646160125732,0.04377777874469757
9,3.2190122604370117,0.03755555674433708
10,3.2185463905334473,0.03422222286462784
11,3.217609405517578,0.03733333200216293
12,3.219421625137329,0.03733333200216293
13,3.220191478729248,0.036666665226221085
14,3.219196081161499,0.03244444355368614
15,3.2181339263916016,0.03333333507180214
16,3.217738389968872,0.03466666489839554
17,3.215792417526245,0.03866666555404663
18,3.217419385910034,0.03711111098527908
19,3.2153196334838867,0.03955555707216263
20,3.215806484222412,0.041333332657814026
21,3.2170469760894775,0.03866666555404663
22,3.215224266052246,0.03977777808904648
23,3.2147364616394043,0.03977777808904648
24,3.2153093814849854,0.03822222352027893
25,3.215721607208252,0.03466666489839554
26,3.2145814895629883,0.03933333232998848
27,3.2128865718841553,0.03933333232998848
28,3.2121026515960693,0.04022222384810448
29,3.2132253646850586,0.042888887226581573
30,3.212754487991333,0.03977777808904648
31,3.212339401245117,0.042888887226581573
32,3.2129623889923096,0.03777777776122093
33,3.2126331329345703,0.041333332657814026
34,3.2128610610961914,0.03711111098527908
35,3.2117745876312256,0.03799999877810478
36,3.212576389312744,0.03844444453716278
37,3.2124388217926025,0.03888889029622078
38,3.2121338844299316,0.03755555674433708
39,3.211670160293579,0.03777777776122093
40,3.2126286029815674,0.03822222352027893
41,3.2112607955932617,0.03711111098527908
42,3.2111191749572754,0.041777778416872025
43,3.210458278656006,0.03933333232998848
44,3.211398124694824,0.03777777776122093
45,3.2116429805755615,0.04244444519281387
46,3.2089335918426514,0.04244444519281387
47,3.2093288898468018,0.04022222384810448
48,3.2089719772338867,0.03955555707216263
49,3.2089004516601562,0.03933333232998848
